TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Cluster,Cluster_After_FS
185,19,-0.03273095742299544,1445,1,10,560,316,91,0,1.3112870641052805,2,-0.8097705512706064,-0.2067936485059295,-0.8631127496437153,217,1,2
186,178,1.723112984493748,734,1,28,632,531,61,0,-0.7686901504386429,1,-0.16645232966632947,-0.2067936485059295,1.1655701528883415,26,2,2
187,364,0.6438981396259537,215,1,15,567,111,60,0,0.07454385545754227,1,0.333906287136997,-0.2067936485059295,0.32234706090555554,322,2,2
188,447,0.7658969353014627,298,1,18,106,197,83,0,0.5242686586021743,0,1.348919481223745,-0.2067936485059295,1.109739195376353,68,2,0
189,334,0.08289553384486295,1329,0,33,517,553,55,0,1.0302090621398854,2,-0.8383624722307964,-0.2067936485059295,0.2166310467068506,218,1,0
190,244,0.025133677762608313,340,1,32,675,325,97,0,1.1426402629260435,0,0.5483456943384226,-0.2067936485059295,2.1580920198408444,112,1,0
191,473,0.4607457774576659,1275,1,12,72,418,43,0,-0.2627497469009318,0,0.3624982080971871,-0.2067936485059295,1.637447508594719,322,2,0
192,296,1.358761063120808,2130,1,25,6,374,34,0,0.9177778613537274,2,-0.681106906949751,-0.2067936485059295,-0.9550703749556541,60,2,2
193,374,-0.6191885211335733,499,1,21,511,238,87,0,0.5804842589952534,1,0.7341931805796582,-0.2067936485059295,0.4082536616605119,351,1,2
194,128,0.3056521105037119,406,0,11,242,397,38,2,0.6929154597814113,0,0.41968205001756725,-0.2067936485059295,0.5284357269399349,266,1,0
195,5,-0.7630107464202309,870,1,1,137,178,25,0,-1.105983752797117,3,1.1773679554626044,-0.2067936485059295,-1.203444421072133,83,0,1
196,94,-0.34887947932515767,838,1,30,497,61,55,1,1.7047962668568335,2,-0.29511597398718487,-0.2067936485059295,0.5664443659368449,205,1,0
197,106,-0.5580692143419113,1413,1,13,612,156,73,0,0.2994062570298583,0,-0.19504425062651956,-0.2067936485059295,0.841386512248007,283,1,0
198,68,2.030388243806762,1149,0,19,217,378,28,2,-0.6562589496524849,1,0.5912335757787078,-0.2067936485059295,0.006827154154222338,69,2,1
199,411,0.21815283385241985,37,1,29,651,525,87,0,1.0302090621398854,0,0.8628568249005136,-0.2067936485059295,0.7259350148955468,224,1,0
200,385,-0.5688267604924616,1809,1,5,198,375,13,1,-0.03788734532861574,0,-1.1099857213526023,-0.2067936485059295,0.1946678787597694,49,1,2
201,408,0.6437953605226043,2066,0,25,443,566,96,2,1.7610118672499127,2,-1.1814655237530776,-0.2067936485059295,-0.5230169656132818,99,2,0
202,3,0.8574388566844903,1161,1,8,179,251,63,0,1.0864246625329645,2,0.1623547613758565,-0.2067936485059295,0.2670289020848367,248,2,0
203,45,0.547148743673233,1081,1,41,208,490,41,2,-0.9373369516178799,1,-1.4959766543151685,-0.2067936485059295,0.8215001790005682,90,2,2
204,195,0.7148157209369068,84,1,6,303,97,76,0,0.7491310601744904,1,-0.7954745907905113,-0.2067936485059295,-1.2523090083632225,316,2,2
205,309,0.6474954082431758,2199,1,16,28,79,16,1,0.6929154597814113,2,-0.009196764385283997,-0.2067936485059295,-0.6668287945864125,219,2,2
206,209,-0.4587846005065768,1674,1,36,423,402,86,1,-0.20653414650785276,0,2.4640043986711584,-0.2067936485059295,1.2757782836225688,277,1,2
207,113,0.9731681270556978,57,1,4,641,537,8,0,-1.274630553976354,3,0.8056729829801335,-0.2067936485059295,-1.1881835320199468,196,2,1
208,53,-0.8413626828734434,1924,1,23,627,228,18,0,0.1869750562437003,0,-0.4952594207085154,-0.2067936485059295,-1.0239110352651548,303,0,2
209,421,1.1396360147802975,2075,1,4,528,66,53,0,-1.330846154369433,3,-0.8240665117507014,-0.2067936485059295,-1.2162284924454863,328,2,1
210,395,0.7747701978906111,1896,1,28,531,343,98,0,-0.09410294572169475,0,0.5626416548185177,-0.2067936485059295,2.1497154532189535,29,2,0
211,294,-0.2743988890980987,1837,0,10,466,13,42,1,0.07454385545754227,1,-1.2100574447132675,-0.2067936485059295,-0.5273885744563559,35,0,2
212,339,-0.7061396425670027,136,1,13,285,177,80,0,0.35562185742293734,0,0.30531436617680696,-0.2067936485059295,2.520015080165173,174,1,0
213,424,-1.0015610452937413,1962,1,38,549,575,9,0,-0.31896534729401077,0,-1.009913997991937,-0.2067936485059295,2.315034059303936,358,1,0
214,172,-0.83444222324793,1614,0,25,499,182,86,0,0.6366998593883324,2,0.5912335757787078,-0.2067936485059295,0.41587897819969233,73,1,0
215,174,1.5044675719688676,2037,1,22,163,23,36,1,0.1869750562437003,1,-1.5674564567156437,-0.2067936485059295,-0.46183495375789385,270,2,2
216,222,0.24432724550535148,442,1,41,215,349,81,1,0.5242686586021743,0,-1.5102726147952634,-0.2067936485059295,-1.098566832733654,245,2,2
217,388,-0.9062848164890261,104,0,13,400,492,44,2,0.4680530582090954,2,0.7198972200995631,-0.2067936485059295,-0.9162258740919744,20,1,2
218,25,-0.7917203759557762,737,0,21,402,84,97,2,-0.7124745500455638,1,0.34820224761709206,-0.2067936485059295,0.4373985752788251,103,1,2
219,74,-0.4128766010105975,38,1,19,433,225,13,2,-0.5438277488663268,0,-0.4952594207085154,-0.2067936485059295,2.143713144537642,357,1,0
220,212,0.996773061124899,218,1,32,586,334,30,1,-0.7124745500455638,1,0.14805880089576146,-0.2067936485059295,-1.1281194213115269,253,2,1
221,199,-0.4251415740102696,1829,1,26,229,390,51,0,-1.330846154369433,3,2.321044793870208,-0.2067936485059295,-0.9762130649967038,328,0,1
222,394,-0.7511911495350722,1276,0,22,186,552,68,2,0.6366998593883324,1,0.9915204692213689,-0.2067936485059295,0.5489579305645482,115,1,0
223,3,-0.8802474436405602,2271,1,21,208,140,60,1,0.8053466605675694,2,0.5197537733782326,-0.2067936485059295,-1.01546011283303,304,1,2
224,255,-0.6864745741261877,314,0,1,487,251,62,1,1.8172274676429916,2,-0.9241382351113667,-0.2067936485059295,0.3931696881568135,293,1,0
225,409,-0.9028245866762695,1917,1,30,155,379,79,1,-1.274630553976354,3,-0.5524432626288956,-0.2067936485059295,0.9218753948296989,58,0,2
226,332,0.666235464753848,1806,1,14,394,483,11,2,-1.218414953583275,3,-0.6525149859895609,-0.2067936485059295,-1.0913389351802076,213,0,1
227,248,1.8651537053223528,1568,0,41,204,488,14,2,0.4680530582090954,0,0.9343366273009888,-0.2067936485059295,-1.180681287166671,130,2,1
228,124,-0.7675672866687124,46,1,1,205,283,85,0,0.35562185742293734,1,0.5483456943384226,-0.2067936485059295,-0.5902935899144099,297,1,2
229,299,1.5860056606259054,1521,1,31,626,226,4,2,0.6929154597814113,1,-0.02349272486537904,-0.2067936485059295,0.27322094628191823,192,2,2
230,464,-0.08398347029313369,164,0,15,514,145,6,1,-1.0497681524040379,1,0.20524264281614163,-0.2067936485059295,0.38331626130406643,94,0,2
231,39,0.2538514424157113,2216,1,37,358,74,19,1,1.2550714637122016,2,0.333906287136997,-0.2067936485059295,-0.41792656581792587,216,1,2
232,436,-0.2693969727351039,1488,1,39,535,459,20,0,-1.49949295554867,3,-1.5245685752753584,-0.2067936485059295,-1.1179249833290852,252,0,1
233,424,-0.24051604469397664,2230,1,1,202,581,9,2,-1.49949295554867,3,-0.7811786303104162,-0.2067936485059295,-1.1187249492874658,312,0,1
234,253,-0.2042007615105899,757,0,18,542,206,42,1,-0.31896534729401077,0,-0.4809634602284204,-0.2067936485059295,0.8706775734933322,312,1,2
235,71,-0.38026136554778234,1127,1,42,147,457,36,2,0.7491310601744904,0,-1.5245685752753584,-0.2067936485059295,-0.9244691130541347,1,1,2
236,424,0.149222315206218,262,1,38,436,481,41,2,-1.49949295554867,3,0.40538608953747224,-0.2067936485059295,-1.180189000423052,226,0,1
237,357,0.46931070273676645,1533,1,22,134,537,90,0,0.8053466605675694,0,1.36321544170384,-0.2067936485059295,1.9317170375798356,112,1,0
238,302,0.05237014015014825,885,0,32,483,304,39,1,0.5242686586021743,1,-1.0813938003924122,-0.2067936485059295,-1.2515090424048418,60,0,2
239,83,-0.762085734490088,1606,1,4,13,95,93,0,-1.218414953583275,3,0.4911618524180425,-0.2067936485059295,-1.0310799609691053,276,0,1
240,442,-0.9397222847786348,1389,1,20,368,36,60,0,0.8053466605675694,1,0.5912335757787078,-0.2067936485059295,0.4094305346569757,103,1,0
241,191,-0.8572249244903377,229,0,39,371,145,60,2,-1.105983752797117,3,-0.8383624722307964,-0.2067936485059295,-1.1935217663960642,42,0,1
242,314,0.737324344570383,1209,1,34,588,545,3,1,1.9296586684291497,2,-1.2815372471137427,-0.2067936485059295,0.48204026534730887,334,2,0
243,360,0.6528399216173346,1274,1,21,250,538,97,1,-0.09410294572169475,1,0.6913052991393731,-0.2067936485059295,0.5017189151247836,289,2,2
244,333,-0.9756264515486247,590,1,13,463,150,54,0,-0.03788734532861574,1,0.5197537733782326,-0.2067936485059295,1.0078768633425403,122,1,0
245,418,0.8164642541492728,1144,1,19,561,17,96,2,-0.09410294572169475,1,-1.395904930954503,-0.2067936485059295,1.160929324732351,265,2,0
246,145,-0.09206875975660452,1122,0,42,488,373,93,2,-1.0497681524040379,1,-0.9527301560715568,-0.2067936485059295,0.2947713112825274,281,0,2
247,168,-0.6838708368413411,202,1,10,452,332,32,1,1.5361494656775965,2,-1.4530887728748834,-0.2067936485059295,0.6015197964196923,140,1,0
248,22,-0.3477831688894327,1454,1,37,598,292,87,2,0.9177778613537274,2,-0.3094119344672799,-0.2067936485059295,-0.2257552562646062,8,1,2
249,258,-0.15901221573805505,918,1,38,55,93,57,0,-0.15031854611477377,1,1.8063902165867864,-0.2067936485059295,0.8178105924168824,92,1,2
250,417,-0.8670231990096288,543,1,12,593,560,80,2,-0.9373369516178799,3,1.2202558369028897,-0.2067936485059295,-1.2307227474542246,245,0,1
251,449,-0.4067441145107614,863,1,3,638,94,0,2,-0.5438277488663268,0,0.8628568249005136,-0.2067936485059295,0.03254400852139756,233,0,2
252,53,0.30520673438919865,1883,1,27,436,320,18,1,0.07454385545754227,0,0.11946687993557138,-0.2067936485059295,0.4483801592523659,5,2,2
253,397,-0.44693074392030163,689,1,10,225,77,48,2,1.7610118672499127,2,-1.4244968519146932,-0.2067936485059295,-0.31705649925171975,3,1,0
254,217,0.16316601356059401,1526,1,14,211,191,24,1,1.3675026644983594,2,1.9064619399474516,-0.2067936485059295,-0.2737634697412754,73,1,2
255,8,-0.7631135255235801,2235,1,33,506,267,90,0,1.5361494656775965,2,-0.03778868534547408,-0.2067936485059295,-0.6934507386436789,325,1,2
256,439,1.2817795147122515,1768,1,42,616,40,70,1,0.7491310601744904,1,-0.9384341955914618,-0.2067936485059295,0.02501868772701487,340,2,2
257,131,-0.14578797110712374,2020,1,39,201,587,83,0,0.018328255064463266,1,0.4625699314578524,-0.2067936485059295,0.28295130144876074,314,1,2
258,356,-0.8627407363700785,236,1,30,465,551,65,2,-1.105983752797117,3,-0.15215636918623443,-0.2067936485059295,0.22148212232626197,98,0,2
259,25,0.10996069772682084,56,0,35,269,130,87,2,-1.0497681524040379,3,-0.7668826698303213,-0.2067936485059295,-0.8826914036763924,206,0,1
260,445,-0.978709824649101,1732,1,36,653,270,62,1,0.4680530582090954,0,-0.9670261165516518,-0.2067936485059295,2.4351776646815138,298,1,0
261,31,-0.8570878856858721,2198,1,36,243,423,11,0,1.0864246625329645,0,-1.3101291680739329,-0.2067936485059295,0.8048931933837988,153,1,0
262,85,-0.8962467240619202,120,1,24,261,186,22,1,1.0302090621398854,2,0.13376284041566644,-0.2067936485059295,-0.1601247157624537,174,1,2
263,157,-0.5015749672009635,743,0,27,633,347,60,1,-0.4313965480801688,0,-0.33800385542746997,-0.2067936485059295,1.7408277247546902,292,1,0
264,174,-0.1883385198936956,1156,0,37,319,107,93,2,-1.274630553976354,3,1.6348386908256458,-0.2067936485059295,-1.1874579218717998,46,0,1
265,91,-0.8526341245407398,1683,1,41,546,167,62,1,-1.330846154369433,3,-1.4673847333549783,-0.2067936485059295,-1.102061555814657,64,0,1
266,421,-0.8706547273279674,1223,1,4,255,325,19,0,-1.105983752797117,3,-0.5667392231089906,-0.2067936485059295,-1.163089728062664,261,0,1
267,186,0.5008638874649732,1735,1,19,390,291,98,0,0.4680530582090954,2,-0.46666749974832533,-0.2067936485059295,-0.5077868444825717,292,2,2
268,488,0.2314113381844676,2093,1,9,615,219,1,2,1.3112870641052805,2,-0.8955463141511766,-0.2067936485059295,0.19993688531256562,62,1,0
269,146,1.575316633877588,745,1,20,366,77,47,0,-1.274630553976354,3,-1.1814655237530776,-0.2067936485059295,1.132802316516208,160,2,2
270,267,-0.949177962286762,1430,1,13,335,214,54,1,0.35562185742293734,1,-0.681106906949751,-0.2067936485059295,0.05454307237686771,65,1,2
271,375,0.609021763889456,1684,1,31,520,88,17,0,-0.6000433492594058,1,-0.20934021110661458,-0.2067936485059295,-0.798351402923265,36,2,1
272,108,-0.9005291867014704,1072,1,37,308,546,71,0,0.6366998593883324,2,-1.367313009994313,-0.2067936485059295,0.4392805464757849,279,1,0
273,488,1.3427960424005643,412,1,28,378,562,37,1,-0.9935525520109589,3,-0.38089173686775507,-0.2067936485059295,-0.8924089388759531,150,2,1
274,33,-0.29605102020366497,1764,1,42,411,496,58,0,1.5923650660706756,2,-0.42377961830804023,-0.2067936485059295,-0.26797140852338414,326,1,0
275,117,-0.29543434558356974,2009,0,13,675,492,40,1,0.35562185742293734,1,2.378228635790588,-0.2067936485059295,0.7253965762697137,286,1,2
276,481,1.5307790224262647,1279,0,15,113,369,94,2,-0.31896534729401077,1,-0.18074829014642452,-0.2067936485059295,0.9558995879954433,303,2,2
277,460,-0.8090900444217922,1101,1,31,83,110,34,2,-1.162199353190196,3,0.7198972200995631,-0.2067936485059295,-0.8285629378194193,115,0,1
278,482,-0.4459029528868095,1641,1,23,464,197,86,1,-0.4313965480801688,0,-0.5381473021488006,-0.2067936485059295,1.9005363131571815,265,1,0
279,301,0.21880376817363148,601,1,26,165,215,92,2,-1.330846154369433,3,-0.5238513416687055,-0.2067936485059295,-0.09652485807772922,258,0,1
280,425,0.27838138841505555,1018,1,41,42,270,88,1,1.8734430680360705,2,0.0908749589753813,-0.2067936485059295,-0.7214495471870045,164,1,0
281,229,-0.19351173476227232,1017,1,8,426,280,62,1,-0.8249057508317219,0,-0.9241382351113667,-0.2067936485059295,1.8642147818545487,265,1,0
282,383,-0.5675591515511547,1561,0,13,239,345,48,1,-0.7686901504386429,1,-1.5245685752753584,-0.2067936485059295,-0.14544072523794577,27,0,2
283,65,-0.9500687145157883,1213,1,28,563,147,46,2,-0.4876121484732478,1,1.33462352074365,-0.2067936485059295,-0.7862416618289311,219,0,1
284,295,0.40524506164909385,705,1,36,144,149,4,1,1.4237182648914386,0,0.7198972200995631,-0.2067936485059295,1.254825329097289,98,1,0
285,380,-0.8482831424989566,237,1,29,643,154,61,0,0.9739934617468065,2,0.2767224452166169,-0.2067936485059295,-0.7216777426046196,112,1,2
286,216,-0.6746892369421453,1021,1,9,491,554,23,1,0.2994062570298583,0,0.34820224761709206,-0.2067936485059295,2.3996484073568927,330,1,0
287,439,0.6438981396259537,2140,1,21,330,71,79,2,-1.443277355155591,3,0.40538608953747224,-0.2067936485059295,-0.9181616891515175,285,0,1
288,365,0.08070291297341305,243,1,20,149,301,36,1,0.07454385545754227,0,0.8485608644204186,-0.2067936485059295,0.4847863023390581,10,1,2
289,162,1.417345152029856,1085,1,38,559,27,75,1,-1.330846154369433,3,-0.9813220770317469,-0.2067936485059295,-1.0663399989808098,189,2,1
290,197,-0.9776477739144924,1750,1,15,173,366,64,0,-0.15031854611477377,1,0.2767224452166169,-0.2067936485059295,0.7001181647835738,66,1,2
291,305,0.18276256259917611,1871,1,7,152,8,12,0,-1.387061754762512,3,-0.7954745907905113,-0.2067936485059295,-1.2544960947814876,252,0,1
292,104,0.014581689818756401,655,1,8,416,465,61,2,0.5242686586021743,1,-1.353017049514218,-0.2067936485059295,0.37739087242644487,222,1,0
293,438,-0.919029425304328,434,1,21,28,419,86,2,1.1426402629260435,2,-1.2815372471137427,-0.2067936485059295,-0.2998546671530776,318,1,0
294,435,-0.22571585381169068,682,1,33,303,371,59,1,-0.9935525520109589,3,0.40538608953747224,-0.2067936485059295,-1.0220905999111474,39,0,1
295,295,-0.40482557124824287,1368,1,28,404,256,3,0,0.7491310601744904,2,1.7777982956265963,-0.2067936485059295,-0.63783772057548,217,1,2
296,191,-0.8937800255815392,170,1,17,646,197,94,1,0.1869750562437003,0,-0.9241382351113667,-0.2067936485059295,0.34487687140648976,320,1,2
297,243,-0.5463523965601016,623,0,20,178,434,66,1,0.4680530582090954,0,2.3067488333901127,-0.2067936485059295,-0.88832449729999,299,1,2
298,281,-0.2204741195408811,647,1,21,338,435,69,0,-0.6562589496524849,1,-0.681106906949751,-0.2067936485059295,0.46791009740937217,76,0,2
299,47,1.0673480454246882,2018,1,40,218,303,85,0,-0.31896534729401077,1,0.8199689434602284,-0.2067936485059295,1.0049744227499537,309,2,2
300,465,0.4763682011667454,2241,1,20,658,411,32,1,-0.7686901504386429,0,-0.12356444822604433,-0.2067936485059295,2.371918818126484,120,2,0
301,428,1.962519775895169,914,1,20,410,228,36,1,-0.8811213512248008,0,-0.9241382351113667,-0.2067936485059295,1.282221599178373,89,2,2
302,259,0.1946164191854513,1918,1,6,399,556,45,0,1.6485806664637546,2,0.11946687993557138,-0.2067936485059295,0.5754491109555409,217,1,0
303,311,-0.942017684753434,312,1,18,468,192,51,2,0.4680530582090954,1,-0.1092684877459493,-0.2067936485059295,-0.1733959458925136,272,1,2
304,85,-0.39536989374011583,1028,1,23,99,163,6,1,-1.0497681524040379,3,-0.9527301560715568,-0.2067936485059295,-1.0097526633991984,4,0,1
305,138,-0.5851001185227528,1869,1,30,668,471,35,1,-1.0497681524040379,1,2.435412477710968,-0.2067936485059295,0.08042658631870572,358,0,1
306,412,-0.03228558130848222,1545,1,41,382,120,11,2,-0.4313965480801688,1,-0.995618037511842,-0.2067936485059295,-0.3746489202682196,233,0,2
307,184,-0.6126449182203405,1690,1,1,299,17,65,1,0.5804842589952534,1,0.04798707753509617,-0.2067936485059295,-0.7716294631212008,246,1,2
308,75,1.2135684497894943,638,1,16,271,104,93,0,-1.330846154369433,3,0.662713378179183,-0.2067936485059295,-0.8490748854702073,39,2,1
309,139,-0.7912064804390301,1794,1,11,381,69,99,0,-0.4313965480801688,1,-1.2386493656734576,-0.2067936485059295,-0.3985325193141059,276,0,2
310,327,-0.6819865532799391,91,1,10,659,61,84,1,1.3675026644983594,2,0.662713378179183,-0.2067936485059295,-0.39729154648123316,295,1,2
311,433,-0.5435088413674403,924,1,42,650,15,89,2,1.4799338652845175,2,-1.2815372471137427,-0.2067936485059295,0.42014033532414347,134,1,0
312,53,-0.9034412612963647,1940,1,26,566,109,78,1,-1.0497681524040379,3,0.8199689434602284,-0.2067936485059295,-0.9408709791943961,312,0,1
313,294,-0.9383176370328625,1592,1,1,275,297,4,1,0.7491310601744904,0,0.6341214572189929,-0.2067936485059295,1.4549604023260272,173,1,0
314,168,-0.9302666072705078,2212,1,36,664,111,95,0,1.1426402629260435,0,2.335340754350303,-0.2067936485059295,1.9946143610575204,336,1,0
315,486,-0.9610660785741537,720,1,20,574,440,22,1,-0.9935525520109589,1,-1.0813938003924122,-0.2067936485059295,-0.5938601048121906,301,0,1
316,228,1.391958713502602,1635,1,35,455,441,73,2,0.07454385545754227,1,-0.8240665117507014,-0.2067936485059295,-0.3924532908291036,21,2,2
317,436,-0.9285878819158041,1624,1,15,110,566,98,0,1.8172274676429916,2,1.5490629279450756,-0.2067936485059295,-0.5202145207654928,60,1,0
318,369,-0.51455939392408,971,1,38,274,568,66,1,-0.15031854611477377,1,1.992237702828022,-0.2067936485059295,0.4316244620151284,55,1,2
319,32,-0.32712456911624205,551,1,22,71,478,4,0,-0.9935525520109589,3,-1.4530887728748834,-0.2067936485059295,-1.1199095142642987,218,0,1
320,370,0.03709031345223281,728,1,26,267,519,76,1,1.7047962668568335,2,-1.1528736027928874,-0.2067936485059295,0.08038299842994802,11,1,0
321,28,-0.9812450425317147,360,1,24,586,225,34,0,0.4680530582090954,1,0.34820224761709206,-0.2067936485059295,0.6033068998587674,273,1,0
322,38,-0.011798280040873669,189,1,14,484,42,19,2,-0.3751809476870898,1,0.23383456377633172,-0.2067936485059295,0.3199497270238696,57,1,2
323,476,-0.9182071924775342,1875,1,7,224,220,65,1,0.5242686586021743,1,0.019395156574906088,-0.2067936485059295,0.8284152693523399,277,1,0
324,359,-0.5417958563116201,1158,1,4,137,523,3,2,-0.9935525520109589,3,-1.2672412866336478,-0.2067936485059295,-0.9765079242441838,225,0,1
325,335,0.462630061019068,1109,1,7,451,57,23,0,-0.8811213512248008,0,0.24813052425642676,-0.2067936485059295,2.188126639188511,241,2,0
